date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name,latitude,longitude
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Suwannee County,FL-121,Florida,FL,South Atlantic,South,30.2485096,-82.9931607
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Hamilton County,FL-047,Florida,FL,South Atlantic,South,30.4755958,-82.9501558
2007-05-07,,Fire Management Assistance,Fire,Black Creek Fire ,,Walton County,FL-131,Florida,FL,South Atlantic,South,30.5640199,-86.1751759
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Union County,FL-125,Florida,FL,South Atlantic,South,30.0745112,-82.345189
2007-05-08,2007-05-11,Fire Management Assistance,Fire,Griffith Park Fire,3.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-05-09,,Fire Management Assistance,Fire,Bugaboo Scrub Fire,,Charlton County,GA-049,Georgia,GA,South Atlantic,South,30.7917361,-82.0842901
2007-05-10,2007-05-15,Fire Management Assistance,Fire,Island Fire,5.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-05-15,,Fire Management Assistance,Fire,Warren Grove Fire,,Ocean County,NJ-029,New Jersey,NJ,Mid-Atlantic,Northeast,39.9652553,-74.3118212
2007-05-15,,Fire Management Assistance,Fire,Warren Grove Fire,,Burlington County,NJ-005,New Jersey,NJ,Mid-Atlantic,Northeast,39.8558488,-74.6868815
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,Martin County,FL-085,Florida,FL,South Atlantic,South,27.0804935,-80.4103957
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,Indian River County,FL-061,Florida,FL,South Atlantic,South,27.6947732,-80.543845
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,St. Lucie County,FL-111,Florida,FL,South Atlantic,South,27.3225563,-80.543845
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,Okeechobee County,FL-093,Florida,FL,South Atlantic,South,27.3462015,-80.8986502
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,Highlands County,FL-055,Florida,FL,South Atlantic,South,27.3400286,-81.3400268
2007-05-29,,Fire Management Assistance,Fire,Okeechobee Fire Complex,,Glades County,FL-043,Florida,FL,South Atlantic,South,26.984415,-81.0754657
2007-05-31,,Fire Management Assistance,Fire,Harveytown Fire,,Bryan County,GA-029,Georgia,GA,South Atlantic,South,32.0236584,-81.4718387
2007-06-19,2007-06-23,Fire Management Assistance,Fire,Newcastle Fire,4.0,Garfield County,CO-045,Colorado,CO,Mountain,West,39.6584775,-107.763621
2007-06-21,2007-07-08,Fire Management Assistance,Fire,Caribou Hills Fire,17.0,Kenai Peninsula Borough,AK-122,Alaska,AK,Pacific,West,60.0858486,-151.3822641
2007-06-24,2007-07-01,Fire Management Assistance,Fire,Angora Fire,7.0,El Dorado County,CA-017,California,CA,Pacific,West,38.7426376,-120.4357631
2007-06-27,2007-07-04,Fire Management Assistance,Fire,Olowalu Fire,7.0,Maui County,HI-009,Hawaii,HI,Pacific,West,20.7983626,-156.3319253
2007-06-29,2007-06-30,Fire Management Assistance,Fire,Creek Fire,1.0,Shasta County,CA-089,California,CA,Pacific,West,40.7908864,-121.8474493
2007-06-30,2007-07-05,Fire Management Assistance,Fire,Neola North Fire,5.0,Uintah County,UT-047,Utah,UT,Mountain,West,40.1069499,-109.3783206
2007-06-30,2007-07-05,Fire Management Assistance,Fire,Neola North Fire,5.0,Duchesne County,UT-013,Utah,UT,Mountain,West,40.2172448,-110.5215459
2007-06-30,2007-07-05,Fire Management Assistance,Fire,Neola North Fire,5.0,Uintah and Ouray Indian Reservation,,Utah,UT,Mountain,West,40.2869152,-110.1402594
2007-07-06,2007-07-08,Fire Management Assistance,Fire,Red Rock Fire,2.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2007-07-06,2007-07-08,Fire Management Assistance,Fire,Sleeping Elephant Fire,2.0,Douglas County,NV-005,Nevada,NV,Mountain,West,38.9265035,-119.6499162
2007-07-06,2007-07-17,Fire Management Assistance,Fire,Milford Flat Fire,11.0,Millard County,UT-027,Utah,UT,Mountain,West,39.0611744,-113.1918021
2007-07-07,2007-07-09,Fire Management Assistance,Fire,Hungry Valley Fire,2.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2007-07-07,2007-07-10,Fire Management Assistance,Fire,Canyon Fire,3.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-07-07,2007-07-13,Fire Management Assistance,Fire,Inyo Fire Complex,6.0,Inyo County,CA-027,California,CA,Pacific,West,36.3091865,-117.5495846
2007-07-07,2007-07-20,Fire Management Assistance,Fire,Alabaugh Canyon Fire,13.0,Fall River County,SD-047,South Dakota,SD,West North Central,Midwest,43.2240279,-103.4511768
2007-07-08,2007-07-10,Fire Management Assistance,Fire,Easy Street Fire,2.0,Chelan County,WA-007,Washington,WA,Pacific,West,47.9445331,-120.6749068
2007-07-08,2007-07-25,Fire Management Assistance,Fire,Egley Fire Complex,17.0,Harney County,OR-025,Oregon,OR,Pacific,West,43.1423225,-119.0116305
2007-07-16,2007-07-20,Fire Management Assistance,Fire,Tunk Grade Fire,4.0,Okanogan County,WA-047,Washington,WA,Pacific,West,48.5896831,-119.6522139
2007-07-16,2007-07-23,Fire Management Assistance,Fire,Hawken Fire,7.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2007-07-19,2007-07-31,Fire Management Assistance,Fire,Box Elder Fire,12.0,Lawrence County,SD-081,South Dakota,SD,West North Central,Midwest,44.310653,-103.7979877
2007-07-21,2007-08-01,Fire Management Assistance,Fire,Murphy Fire Complex,11.0,Elko County,NV-007,Nevada,NV,Mountain,West,41.2220182,-115.2837585
2007-07-21,2007-08-05,Fire Management Assistance,Fire,Salt Creek Fire,15.0,Juab County,UT-023,Utah,UT,Mountain,West,39.7108104,-112.7152125
2007-08-04,2007-09-04,Fire Management Assistance,Fire,Jocko Lakes Fire,31.0,Missoula County,MT-063,Montana,MT,Mountain,West,47.0240503,-113.6869923
2007-08-12,2007-08-21,Fire Management Assistance,Fire,Little Goose Fire,9.0,Sheridan County,WY-033,Wyoming,WY,Mountain,West,44.787904,-106.925973
2007-08-14,2007-08-21,Fire Management Assistance,Fire,Waialua Fire,7.0,Honolulu County,HI-003,Hawaii,HI,Pacific,West,21.3069857,-157.8584319
2007-08-16,2007-08-22,Fire Management Assistance,Fire,Kohala Mountain Road Fire,6.0,Hawaii County,HI-001,Hawaii,HI,Pacific,West,19.5429151,-155.6658568
2007-08-16,2007-08-30,Fire Management Assistance,Fire,Black Cat Fire,14.0,Missoula County,MT-063,Montana,MT,Mountain,West,47.0240503,-113.6869923
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Refugio County,TX-391,Texas,TX,West South Central,South,28.3465339,-97.1359377
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Hidalgo County,TX-215,Texas,TX,West South Central,South,26.4656319,-98.2212979
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Brazoria County,TX-039,Texas,TX,West South Central,South,29.2131857,-95.4777811
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Brooks County,TX-047,Texas,TX,West South Central,South,27.0273057,-98.2212979
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Jackson County,TX-239,Texas,TX,West South Central,South,28.9340886,-96.5356449
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,San Patricio County,TX-409,Texas,TX,West South Central,South,27.9999695,-97.5247243
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Cameron County,TX-061,Texas,TX,West South Central,South,26.1284971,-97.5247243
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Tarrant County,TX-439,Texas,TX,West South Central,South,32.7732044,-97.3516558
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Kenedy County,TX-261,Texas,TX,West South Central,South,26.8697147,-97.6982272
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Smith County,TX-423,Texas,TX,West South Central,South,32.3352505,-95.3102505
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Jim Wells County,TX-249,Texas,TX,West South Central,South,27.7841718,-98.0465185
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Calhoun County,TX-057,Texas,TX,West South Central,South,28.4169365,-96.663812
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Dallas County,TX-113,Texas,TX,West South Central,South,32.8024682,-96.8350999
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Live Oak County,TX-297,Texas,TX,West South Central,South,28.342294,-98.0465185
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Victoria County,TX-469,Texas,TX,West South Central,South,28.7712909,-97.0068393
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Kleberg County,TX-273,Texas,TX,West South Central,South,27.4308339,-97.6982272
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Travis County,TX-453,Texas,TX,West South Central,South,30.2097015,-97.6982272
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Chambers County,TX-071,Texas,TX,West South Central,South,29.7524956,-94.6863782
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Aransas County,TX-007,Texas,TX,West South Central,South,28.0761262,-96.9638624
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Galveston County,TX-167,Texas,TX,West South Central,South,29.3763499,-94.8520636
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,McLennan County,TX-309,Texas,TX,West South Central,South,31.5182285,-97.179026
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Wharton County,TX-481,Texas,TX,West South Central,South,29.3690932,-96.1526985
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Fort Bend County,TX-157,Texas,TX,West South Central,South,29.5692614,-95.8142885
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Matagorda County,TX-321,Texas,TX,West South Central,South,28.8204837,-95.9832577
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Walker County,TX-471,Texas,TX,West South Central,South,30.6815394,-95.6457951
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Bexar County,TX-029,Texas,TX,West South Central,South,29.4200763,-98.5721016
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Harris County,TX-201,Texas,TX,West South Central,South,29.7751825,-95.3102505
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Nueces County,TX-355,Texas,TX,West South Central,South,27.7693351,-97.4814163
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Bee County,TX-025,Texas,TX,West South Central,South,28.3624206,-97.6982272
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Goliad County,TX-175,Texas,TX,West South Central,South,28.5673709,-97.3516558
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Nacogdoches County,TX-347,Texas,TX,West South Central,South,31.6353071,-94.645035
2007-08-17,2007-09-05,Emergency Declaration,Hurricane,Hurricane Dean,19.0,Willacy County,TX-489,Texas,TX,West South Central,South,26.4948223,-97.6982272
2007-08-19,2007-08-21,Fire Management Assistance,Fire,Ford Road Fire,2.0,Yellowstone County,MT-111,Montana,MT,Mountain,West,45.7856577,-108.4343805
2007-08-28,2007-09-06,Fire Management Assistance,Fire,Castle Rock Fire,9.0,Blaine County,ID-013,Idaho,ID,Mountain,West,43.4743428,-113.9664446
2007-08-30,2007-09-21,Fire Management Assistance,Fire,East Zone Fire Complex,22.0,Valley County,ID-085,Idaho,ID,Mountain,West,44.9204669,-115.7926381
2007-08-30,2007-09-21,Fire Management Assistance,Fire,East Zone Fire Complex,22.0,Idaho County,ID-049,Idaho,ID,Mountain,West,45.9019541,-115.7237432
2007-08-30,2007-09-21,Fire Management Assistance,Fire,Cascade Fire Complex,22.0,Valley County,ID-085,Idaho,ID,Mountain,West,44.9204669,-115.7926381
2007-09-02,2007-09-11,Fire Management Assistance,Fire,Gw Fire,9.0,Deschutes County,OR-017,Oregon,OR,Pacific,West,43.83251,-121.2616541
2007-09-14,2007-09-20,Fire Management Assistance,Fire,Butler 2 Fire,6.0,San Bernardino County,CA-071,California,CA,Pacific,West,34.9592083,-116.419389
2007-09-15,2007-09-20,Fire Management Assistance,Fire,Angel Fire,5.0,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-09-16,2007-09-16,Fire Management Assistance,Fire,Country Club Fire,0.0,Lewis and Clark County,MT-049,Montana,MT,Mountain,West,47.2963974,-112.4029787
2007-09-20,2007-09-23,Fire Management Assistance,Fire,Broughton Fire,3.0,Skamania County,WA-059,Washington,WA,Pacific,West,45.9428524,-121.8962257
2007-10-20,,Fire Management Assistance,Fire,Ranch Fire,,Ventura County,CA-111,California,CA,Pacific,West,34.3704884,-119.1390642
2007-10-20,,Fire Management Assistance,Fire,Ranch Fire,,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-10-21,,Fire Management Assistance,Fire,Buckweed Fire,,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-10-21,,Fire Management Assistance,Fire,Canyon Fire,,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-10-21,,Fire Management Assistance,Fire,Harris Fire,,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-10-21,,Fire Management Assistance,Fire,Santiago Fire,,Orange County,CA-059,California,CA,Pacific,West,33.7174708,-117.8311428
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,Ventura County,CA-111,California,CA,Pacific,West,34.3704884,-119.1390642
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,Orange County,CA-059,California,CA,Pacific,West,33.7174708,-117.8311428
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,Orange County,CA-059,California,CA,Pacific,West,33.7174708,-117.8311428
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,San Bernardino County,CA-071,California,CA,Pacific,West,34.9592083,-116.419389
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,Santa Barbara County,CA-083,California,CA,Pacific,West,34.4208321,-119.6982057
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-10-21,2008-03-31,Emergency Declaration,Fire,Wildfires,162.0,Ventura County,CA-111,California,CA,Pacific,West,34.3704884,-119.1390642
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,San Bernardino County,CA-071,California,CA,Pacific,West,34.9592083,-116.419389
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,Los Angeles County,CA-037,California,CA,Pacific,West,34.0522265,-118.2436596
2007-10-21,2008-03-31,Major Disaster Declaration,Fire,"Wildfires, Flooding, Mud Flows, And Debris Flows",162.0,Santa Barbara County,CA-083,California,CA,Pacific,West,34.4208321,-119.6982057
2007-10-22,,Fire Management Assistance,Fire,Rice Fire,,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-10-22,,Fire Management Assistance,Fire,Witch Fire,,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2007-10-22,,Fire Management Assistance,Fire,Grass Valley Fire,,San Bernardino County,CA-071,California,CA,Pacific,West,34.9592083,-116.419389
2007-10-28,2007-11-07,Fire Management Assistance,Fire,Puako Fire,10.0,Hawaii County,HI-001,Hawaii,HI,Pacific,West,19.5429151,-155.6658568
2007-11-18,2008-01-16,Fire Management Assistance,Fire,Ojo Peak Fire,59.0,Torrance County,NM-057,New Mexico,NM,Mountain,West,34.6784317,-105.9699878
2008-02-08,2008-02-14,Fire Management Assistance,Fire,Chevron Fire,6.0,Andrews County,TX-003,Texas,TX,West South Central,South,32.342627,-102.7135121
2008-02-13,2008-02-16,Fire Management Assistance,Fire,Broadway Fire,3.0,Potter County,TX-375,Texas,TX,West South Central,South,35.404373,-101.9804613
2008-02-23,2008-02-29,Fire Management Assistance,Fire,Scurry Fire Complex,6.0,Scurry County,TX-415,Texas,TX,West South Central,South,32.6937844,-100.8903099
2008-02-25,,Fire Management Assistance,Fire,South Woodward Fire,,Woodward County,OK-153,Oklahoma,OK,West South Central,South,36.413792,-99.3673084
2008-02-25,2008-02-29,Fire Management Assistance,Fire,South Odessa Fire,4.0,Ector County,TX-135,Texas,TX,West South Central,South,31.8246483,-102.5298028
2008-02-25,2008-03-02,Fire Management Assistance,Fire,New Archer Fire,6.0,Archer County,TX-009,Texas,TX,West South Central,South,33.5761511,-98.7481167
2008-02-25,2008-03-02,Fire Management Assistance,Fire,Silver Fire,6.0,Coke County,TX-081,Texas,TX,West South Central,South,31.8277663,-100.5296115
2008-03-03,2008-03-05,Fire Management Assistance,Fire,La Perla Fire,2.0,Zapata County,TX-505,Texas,TX,West South Central,South,26.9730763,-99.1013498
2008-03-11,2008-03-15,Fire Management Assistance,Fire,Arabella Fire,4.0,Jeff Davis County,TX-243,Texas,TX,West South Central,South,30.750805,-104.1930918
2008-03-14,2008-03-16,Fire Management Assistance,Fire,Old Bastrop Highway Fire Complex,2.0,Hays County,TX-209,Texas,TX,West South Central,South,30.0537607,-98.0028892
2008-03-14,2008-03-21,Fire Management Assistance,Fire,Eighty-Two Fire,7.0,King County,TX-269,Texas,TX,West South Central,South,33.644342,-100.1703257
2008-03-14,2008-09-01,Emergency Declaration,Fire,Wildfires,171.0,Armstrong County,TX-011,Texas,TX,West South Central,South,34.937162,-101.4339148
2008-03-14,2008-09-01,Emergency Declaration,Fire,Wildfires,171.0,Blanco County,TX-031,Texas,TX,West South Central,South,30.3500511,-98.3964938
2008-03-14,2008-09-01,Emergency Declaration,Fire,Wildfires,171.0,Burnet County,TX-053,Texas,TX,West South Central,South,30.7270349,-98.2212979
